时间,交易所委托号,委托类型,委托代码,委托价格,委托数量
101619260,11267984,0,B,169100,300
101619300,11268070,0,B,169100,200
101619380,11268299,0,B,169100,100
101619420,11268407,0,B,169200,100
101619490,11268650,0,B,169100,100
101619550,11268818,0,B,169100,300
101619600,11268908,0,B,169100,100
101619640,11269008,0,B,169100,100
101620000,11269752,0,B,169200,100
101620030,11269804,0,B,169100,200
101620030,11269810,0,B,169100,300
101620030,11269811,0,B,169100,200
101620130,11270043,0,B,169100,100
101622650,11275729,0,S,169200,500
101623020,11276377,0,S,169100,300
101623180,11276892,0,S,169100,100
101623400,11277288,0,S,169200,600
101625620,11282367,0,B,169100,300
101628660,11288781,0,S,169000,500
101628660,11288797,0,S,169100,100
101628720,11288886,0,S,169100,100
101629060,11289491,0,S,169100,300
101630500,11292358,0,S,169100,400
101630540,11292423,0,B,168900,1000
101630570,11292471,0,S,169100,300
101630630,11292610,0,S,169100,300
101630670,11292824,0,S,169100,300
101633540,11298488,0,B,169100,100
101636520,11304211,0,B,169100,100
101645290,11320188,0,S,169400,100
101645290,11320189,0,S,169500,100
101646530,11322934,0,S,169000,1000
101646770,11323319,0,B,169100,3100
101652840,11334101,0,S,176600,200
101657520,11342374,0,S,169100,200
101658490,11344681,0,S,169100,200
101705670,11364618,0,S,169100,300
101705680,11364636,0,S,169100,400
101705680,11364639,0,S,169100,100
101705680,11364641,0,S,169100,100
101705680,11364644,0,S,169100,1300
101705710,11364706,0,S,169000,400
101706070,11365627,0,S,169100,200
101714060,11386728,0,S,169000,200
101717690,11394911,0,S,169100,300
101723050,11405781,0,S,169100,600
101723070,11405843,0,S,169100,200
101723520,11406551,0,B,168600,1000
101726500,11412362,0,S,172900,6800
101726500,11412378,0,S,169100,100
101729710,11417588,0,S,183100,500
101732160,11422171,0,B,169000,100
101734500,11426751,0,B,169100,100
101734510,11426764,0,B,168000,500
101734510,11426765,0,B,169100,100
101734580,11426949,0,B,169100,100
101734640,11427060,0,B,169100,300
101734940,11427506,0,B,169100,300
101735010,11427617,0,B,169100,300
101735040,11427658,0,B,169100,200
101735060,11427699,0,B,169100,100
101735060,11427721,0,B,169100,300
101735060,11427722,0,B,169100,100
101735060,11427723,0,B,169100,100
101735060,11427724,0,B,169100,100
101735060,11427729,0,B,169100,100
101735060,11427730,0,B,169100,100
101735060,11427731,0,B,169100,100
101735070,11427733,0,B,169100,200
101735070,11427734,0,B,169100,200
101735110,11427851,0,B,169100,100
101735190,11427974,0,B,169100,100
101735310,11428226,0,B,169100,100
101735380,11428359,0,B,169100,100
101735400,11428380,0,B,169100,200
101736530,11430555,0,B,169000,600
101736580,11430688,0,B,169300,600
101739190,11436282,0,B,169200,2200
101739200,11436294,0,B,169200,100
101739590,11437515,0,B,169200,200
101740390,11439718,0,S,166600,100
101740400,11439725,0,B,169200,500
101740520,11439991,0,B,169300,500
101740680,11440419,0,S,169300,300
101740870,11440797,0,S,169300,300
101742870,11444882,0,S,169300,300
101742870,11444891,0,S,169300,300
101744000,11446774,0,S,169200,500
101744000,11446777,0,S,169200,200
101744000,11446779,0,S,169200,500
101744010,11446792,0,S,169300,100
101752070,11461823,0,S,169100,300
101752080,11461860,0,S,169300,1100
101753670,11464796,0,S,169100,300
101755870,11469265,0,S,169100,300
101755870,11469270,0,S,169100,300
101756070,11469544,0,S,169100,300
101756230,11469825,0,S,169500,900
101758550,11473733,0,S,169100,200
101758560,11473737,0,S,169100,100
101758660,11473896,0,S,169100,200
101758700,11473957,0,S,169100,200
101758870,11474182,0,S,169100,300
101803090,11483935,0,S,169000,700
101809100,11498034,0,B,169100,300
101809110,11498053,0,B,169000,300
101809120,11498086,0,B,169000,100
101810570,11501780,0,B,169100,400
101810580,11501829,0,B,169200,400
101810590,11501839,0,S,169200,100
101810590,11501841,0,B,169200,100
101810590,11501842,0,S,169200,300
101810590,11501845,0,S,169200,200
101810590,11501847,0,S,169200,600
101810590,11501848,0,S,169200,100
101810590,11501849,0,S,169200,200
101810590,11501864,0,B,169400,300
101810650,11501989,0,S,169200,100
101811280,11503266,0,B,169100,200
101811310,11503319,0,B,169100,200
101811310,11503320,0,B,169100,100
101811440,11503503,0,B,169100,100
101814020,11509121,0,B,169100,1600
101822630,11529556,0,B,168500,500
101822630,11529566,0,S,169300,1100
101822660,11529615,0,B,169100,200
101843750,11574158,0,B,169000,1200
101845400,11577185,0,B,169100,400
101845410,11577192,0,S,169300,100
101851330,11588728,0,S,169600,100
101851330,11588729,0,S,169700,100
101905930,11619815,0,B,169000,9000
101905940,11619819,0,S,169300,1100
101926190,11661679,0,B,169000,600
101928630,11666315,0,S,169200,100
101932900,11674860,0,B,169100,1000
101933160,11675346,0,B,169200,200
101933160,11675355,0,S,169200,600
101940330,11690093,0,B,169200,4800
101940960,11692212,0,S,169200,400
101941620,11693405,0,S,169200,500
101942490,11695237,0,S,169200,300
101942560,11695576,0,S,169200,200
101942660,11695864,0,S,169200,300
101942850,11696266,0,S,169200,300
101943050,11696559,0,S,169200,100
101944530,11699422,0,B,169300,100
101951120,11713303,0,S,169200,300
101951200,11713560,0,S,169200,100
101951460,11714216,0,S,169200,200
101951470,11714249,0,S,169200,300
101951520,11714380,0,S,169200,200
101951820,11715144,0,S,169200,300
101952140,11715747,0,S,169200,400
101952300,11716148,0,S,169200,100
101952300,11716161,0,S,169200,100
101952300,11716163,0,S,169200,100
101952480,11716665,0,S,169200,200
101952510,11716753,0,S,169200,400
101952660,11717067,0,S,169200,500
101952660,11717078,0,S,169200,100
101952700,11717120,0,S,169200,700
101955950,11725579,0,B,165000,3000
101955950,11725600,0,S,169200,300
101955950,11725601,0,S,169200,100
101956160,11726134,0,S,169100,200
102006150,11758432,0,S,169300,300
102007770,11765000,0,S,169200,300
102007770,11765014,0,S,169100,100
102007770,11765017,0,S,169100,500
102007780,11765021,0,S,169000,2300
102007780,11765028,0,S,169100,100
102007780,11765030,0,S,169100,200
102007780,11765032,0,S,169100,300
102007780,11765035,0,S,169100,600
102007790,11765059,0,S,169100,200
102007790,11765060,0,S,169200,1700
102007810,11765117,0,S,169100,1400
102007930,11765290,0,S,169100,300
102007930,11765305,0,S,169000,1100
102007940,11765315,0,S,169000,200
102008020,11765507,0,S,169000,200
102008030,11765529,0,S,169000,500
102008080,11765677,0,S,169100,200
102009550,11770529,0,S,169000,9600
102009550,11770565,0,S,168900,1200
102009550,11770567,0,S,168900,800
102009550,11770569,0,S,168900,100
102009650,11770908,0,S,169100,400
102009660,11770917,0,S,169000,100
102010060,11772387,0,S,169000,400
102010510,11774003,0,S,168900,100
102010510,11774010,0,S,168900,100
102010510,11774012,0,S,168900,100
102010510,11774014,0,S,168900,300
102010540,11774107,0,S,168900,800
102010550,11774202,0,S,168900,100
102010550,11774204,0,S,168900,100
102010550,11774206,0,S,168900,100
102010560,11774243,0,S,167300,100
102010560,11774246,0,S,169000,400
102010900,11775119,0,S,169100,300
102010910,11775143,0,S,169000,100
102011100,11775645,0,S,169000,200
102011320,11776099,0,B,169000,300
102012550,11779487,0,S,168900,100
102017990,11794316,0,B,168600,600
102018010,11794368,0,B,168900,300
102018020,11794387,0,B,168900,100
102020100,11800142,0,B,168900,200
102020350,11800612,0,B,168800,100
102020360,11800655,0,B,169000,400
102020370,11800705,0,S,169000,600
102022630,11805995,0,B,168900,200
102023250,11807201,0,B,168900,200
102031600,11825477,0,S,177900,3400
102031610,11825497,0,S,169100,100
102044940,11860865,0,S,168900,2500
102044950,11860885,0,B,169000,300
102044960,11860907,0,B,168900,1600
102044960,11860909,0,B,169000,100
102044960,11860915,0,B,168900,100
102045000,11861008,0,B,168900,100
102045250,11861645,0,B,168900,100
102045260,11861663,0,S,169100,100
102046540,11864600,0,S,169000,800
102046540,11864606,0,S,169000,600
102046540,11864632,0,S,169000,800
102046550,11864635,0,B,168300,300
102046680,11864922,0,B,168900,200
102046710,11864959,0,B,168900,100
102046800,11865201,0,B,169000,100
102049060,11869911,0,B,169000,2000
102049060,11869927,0,B,169000,100
102049070,11869954,0,B,169000,100
102049080,11869966,0,S,169100,900
102049570,11871228,0,B,169000,100
102108870,11910545,0,S,169000,200
102109470,11911758,0,B,169000,100
102109500,11911815,0,B,168900,300
102109500,11911817,0,B,168900,100
102109500,11911818,0,B,168900,200
102109500,11911819,0,B,168900,100
102109500,11911820,0,B,168900,100
102109500,11911822,0,B,168900,100
102109500,11911825,0,B,168900,100
102109510,11911828,0,B,168900,100
102109520,11911854,0,B,168900,500
102109590,11912026,0,B,168900,100
102109770,11912492,0,B,168800,100
102114070,11920494,0,B,169000,100
102114070,11920509,0,S,169000,100
102114070,11920511,0,S,169000,100
102114110,11920609,0,B,168500,500
102117370,11926803,0,S,168900,5000
102117380,11926815,0,B,168900,400
102119750,11931312,0,B,168900,300
102119770,11931345,0,B,168900,700
102119820,11931411,0,B,168900,100
102119820,11931419,0,B,168900,100
102119910,11931589,0,B,168900,100
102119910,11931592,0,B,168900,100
102119960,11931664,0,B,169000,100
102120050,11931794,0,S,168900,200
102120070,11931846,0,B,168900,400
102120070,11931853,0,B,168900,200
102120130,11932015,0,B,168900,200
102120140,11932023,0,B,168900,100
102120210,11932141,0,B,168900,100
102120530,11932546,0,B,168900,100
102120530,11932549,0,B,168900,100
102120530,11932554,0,B,168900,100
102120530,11932558,0,B,168900,100
102120550,11932597,0,B,168900,200
102120590,11932639,0,B,168900,200
102120980,11933200,0,B,168900,500
102122510,11936592,0,S,169000,200
102122550,11936665,0,B,169000,100
102124090,11939353,0,S,169000,300
102125390,11942323,0,B,168900,13600
102125400,11942356,0,B,169000,100
102125490,11942504,0,B,169000,300
102131220,11953430,0,B,169000,200
102131220,11953439,0,S,169000,600
102131230,11953455,0,S,169100,900
102137930,11966839,0,B,168000,100
102152380,11997604,0,B,169100,100
102152560,11998042,0,B,169100,100
102152690,11998282,0,B,169000,100
102155680,12003455,0,B,169100,200
102155690,12003470,0,B,169100,100
102201830,12015245,0,B,164100,300
102210290,12033119,0,B,169000,200
102213030,12038782,0,S,168900,14300
102213140,12039112,0,S,169000,200
102213440,12039787,0,B,168800,100
102214250,12041073,0,S,169000,400
102214260,12041076,0,S,169000,100
102214260,12041079,0,S,168900,600
102214290,12041142,0,S,168900,500
102215640,12043855,0,S,168900,300
102215950,12044497,0,S,169000,100
102215950,12044498,0,S,169000,200
102216670,12046093,0,S,169000,300
102216960,12046658,0,S,168900,600
102217130,12047007,0,S,168900,300
102220050,12052629,0,B,168900,100
102220140,12052878,0,B,168900,400
102220290,12053092,0,B,168900,1000
102224440,12060383,0,S,180000,300
102229300,12067908,0,B,168800,100
102229300,12067913,0,S,169000,100
102230390,12069540,0,B,168900,600
102230430,12069610,0,S,169100,300
102231790,12072649,0,S,172500,9300
102233550,12075760,0,B,168900,100
102237590,12083507,0,S,168900,200
102238030,12084237,0,S,168900,300
102238520,12085116,0,S,168900,200
102243170,12093982,0,B,168900,100
102249720,12105975,0,B,168000,6000
102249730,12106007,0,S,169000,600
102301720,12127040,0,S,168900,800
102302200,12127842,0,B,168900,2200
102302820,12129494,0,S,168900,3000
102309910,12143697,0,S,168800,1300
102310120,12144148,0,S,168700,1000
102310190,12144293,0,S,168800,100
102310580,12145387,0,B,168700,100
102313430,12151028,0,S,168900,300
102313440,12151044,0,S,168800,100
102313440,12151047,0,S,168800,100
102313440,12151061,0,S,168800,400
102313440,12151072,0,S,168800,200
102313450,12151080,0,S,168800,100
102313450,12151082,0,S,168800,100
102313580,12151334,0,S,168800,700
102316680,12157308,0,S,168900,300
102317170,12157975,0,S,172800,1000
102318920,12160821,0,B,168800,100
102322460,12166743,0,B,168500,1000
102325450,12171743,0,B,168700,100
102325890,12172386,0,S,172700,700
102327520,12175425,0,S,168900,200
102331230,12181706,0,B,168400,600
102334860,12189115,0,B,168400,300
102335450,12189942,0,B,168500,500
102336780,12192335,0,B,168700,500
102336880,12192491,0,S,168600,5900
102336880,12192502,0,B,168600,400
102336920,12192536,0,B,168700,100
102336930,12192564,0,B,168700,500
102336970,12192608,0,B,168600,500
102336990,12192635,0,B,168600,300
102336990,12192637,0,B,168600,100
102336990,12192641,0,B,168600,200
102336990,12192643,0,B,168600,100
102336990,12192645,0,B,168600,100
102336990,12192648,0,B,168600,100
102336990,12192651,0,B,168600,100
102336990,12192652,0,B,168600,200
102336990,12192656,0,B,168600,200
102337030,12192698,0,B,168600,200
102337090,12192790,0,B,168600,100
102337120,12192828,0,B,168800,100
102342790,12202844,0,B,168600,500
102343640,12204557,0,B,168700,100
102344050,12205042,0,B,168700,600
102351780,12218526,0,B,168800,2000
102354490,12223142,0,S,168800,200
102354640,12223497,0,S,177200,700
102354790,12223759,0,S,168800,200
102403090,12240372,0,B,168900,2000
102403090,12240400,0,S,169000,600
102408220,12251474,0,B,168800,1000
102408230,12251501,0,B,168900,1000
102409270,12253294,0,B,168600,1000
102411450,12258228,0,S,172700,800
102416570,12267827,0,B,168900,1000
102417020,12268729,0,B,168200,200
102417550,12269597,0,B,169000,2000
102417550,12269608,0,S,169000,500
102417550,12269610,0,S,169000,300
102417560,12269613,0,S,169000,300
102417560,12269616,0,S,169000,100
102419270,12273187,0,S,168800,13300
102419280,12273197,0,B,168900,700
102419290,12273213,0,B,169100,400
102419290,12273226,0,B,168800,9000
102419290,12273228,0,B,168900,300
102419300,12273230,0,B,168800,100
102419330,12273265,0,B,169000,100
102419340,12273272,0,S,169000,300
102419340,12273274,0,S,169000,200
102419340,12273275,0,S,169000,600
102447970,12322085,0,B,168300,300
102447980,12322095,0,S,169100,100
102448000,12322162,0,B,168800,300
102448000,12322164,0,B,168800,100
102448000,12322165,0,B,168800,100
102448000,12322166,0,B,168800,100
102448150,12322402,0,B,168900,100
102448220,12322511,0,B,168900,100
102448220,12322512,0,B,168900,100
102448680,12323745,0,B,168900,100
102448850,12323985,0,B,168900,100
102449510,12325076,0,B,169100,100
102459150,12341351,0,S,169100,200
102459150,12341364,0,S,169100,600
102501830,12346639,0,B,168600,1000
102502380,12347577,0,B,168900,100
102508080,12360440,0,S,169100,200
102520010,12387980,0,S,169100,300
102527540,12403437,0,S,169100,200
102527690,12403787,0,S,169100,400
102528500,12405759,0,S,168900,100
102528500,12405764,0,S,168900,600
102528540,12405841,0,S,168900,600
102528540,12405851,0,S,168900,600
102529400,12407005,0,S,168900,200
102532160,12412071,0,S,168900,200
102536680,12423106,0,B,168900,1000
102536700,12423171,0,B,169000,100
102536700,12423181,0,B,169000,200
102536870,12423624,0,B,168900,100
102536910,12423796,0,B,168900,100
102536940,12423833,0,B,169000,100
102536990,12423908,0,B,168900,100
102536990,12423921,0,B,168900,100
102536990,12423925,0,S,169000,100
102537110,12424309,0,B,168900,100
102537150,12424429,0,B,168900,100
102537880,12426306,0,S,169000,300
102539010,12428759,0,S,168900,600
102539210,12429414,0,S,169000,300
102541080,12434562,0,S,168900,500
102544380,12443853,0,B,168900,100
102544580,12444366,0,B,168900,100
102544760,12444683,0,B,168900,900
102547640,12451470,0,B,168900,100
102559330,12474253,0,B,168900,2000
102600610,12477190,0,S,168900,200
102603220,12483122,0,B,169000,500
102610310,12499320,0,B,168700,1000
102614280,12506825,0,B,168400,700
102615530,12509278,0,S,169100,100
102617870,12513923,0,B,168900,1000
102623660,12524553,0,B,168500,700
102625570,12528292,0,B,169000,100
102625580,12528319,0,B,169000,100
102625580,12528323,0,B,169000,200
102625710,12528522,0,B,169000,100
102638740,12550475,0,S,169100,300
102638830,12550567,0,S,169000,300
102640000,12552443,0,S,169000,200
102640000,12552445,0,S,169000,300
102642620,12556604,0,B,168800,100
102653060,12572955,0,B,169100,2000
102653060,12572972,0,S,169100,200
102653060,12572974,0,S,169100,300
102653140,12573121,0,S,169100,100
102657550,12579642,0,S,169100,100
102709260,12602182,0,B,169100,100
102709300,12602290,0,B,169000,100
102709300,12602291,0,B,169000,200
102709440,12602551,0,B,169000,100
102709490,12602667,0,S,169000,200
102710640,12604836,0,B,169000,100
102711250,12605665,0,S,169000,400
102713580,12609163,0,B,169000,100
102713590,12609169,0,S,169100,400
102713640,12609240,0,B,169000,100
102713640,12609241,0,B,169000,100
102714500,12610811,0,B,168800,6300
102732470,12644102,0,S,168500,2000
102732520,12644203,0,B,168900,200
102732630,12644298,0,B,168900,100
102733210,12645207,0,B,169100,100
102733220,12645214,0,S,169100,300
102733220,12645216,0,S,169100,200
102733220,12645217,0,S,169100,500
102733220,12645218,0,S,169100,500
102733220,12645219,0,S,169100,300
102733330,12645516,0,B,169100,100
102733580,12645915,0,B,169100,100
102733590,12645929,0,S,169100,300
102733590,12645931,0,S,169100,100
102734530,12647549,0,S,168900,300
102743150,12662763,0,S,168600,100
102743160,12662777,0,S,169100,500
102801090,12694715,0,S,169100,100
102802270,12697131,0,B,168900,100
102802280,12697175,0,S,169100,100
102802300,12697209,0,B,168900,200
102802300,12697210,0,B,168900,100
102802300,12697211,0,B,168900,200
102802390,12697420,0,B,168900,100
102802490,12697606,0,S,168900,200
102802500,12697636,0,B,168900,100
102802610,12697931,0,B,168900,100
102802610,12697932,0,B,168900,100
102802650,12698061,0,B,168900,200
102802980,12698640,0,B,168800,100
102804820,12703236,0,B,169000,100
102804840,12703313,0,S,168800,3000
102804910,12703425,0,B,169000,100
102805070,12703686,0,B,168900,100
102805110,12703798,0,B,168900,100
102805180,12703928,0,B,168900,100
102807930,12709367,0,B,169000,3800
102807970,12709441,0,B,169000,200
102808120,12709762,0,B,168600,500
102810330,12714105,0,B,168800,700
102818380,12728918,0,S,169000,6600
102820490,12732704,0,B,168800,200
102820540,12732782,0,B,169000,200
102820630,12732918,0,B,169000,300
102831810,12752250,0,S,168000,1000
102832540,12753842,0,S,169100,200
102832550,12753849,0,S,169000,100
102846260,12777593,0,B,168600,1000
102900490,12801463,0,S,168800,300
102900500,12801469,0,S,169000,100
102906160,12814699,0,B,168600,300
102908040,12819002,0,S,169000,2100
102910590,12824053,0,S,169000,100
102913500,12828729,0,B,169400,100
102913550,12828822,0,B,169400,200
102913910,12829419,0,B,169300,100
102915370,12831597,0,B,169400,100
102915370,12831599,0,B,169400,100
102915440,12831703,0,B,168900,100
102915440,12831704,0,B,168900,200
102915540,12831939,0,B,168900,100
102916370,12833598,0,B,169400,200
102932290,12860840,0,S,170000,4000
102933990,12863683,0,B,169000,500
102940380,12875841,0,S,166300,100
102940410,12875979,0,S,166300,100
102940480,12876240,0,S,166300,100
102940540,12876364,0,S,166300,100
102941500,12878425,0,B,168900,400
102948480,12893838,0,S,168900,200
102948580,12894102,0,S,168900,300
102949540,12896391,0,B,168900,100
102952630,12903652,0,S,172500,200
102953960,12905894,0,S,169000,500
102954000,12906110,0,S,169000,700
102954130,12906455,0,S,169000,100
102954130,12906456,0,S,169000,100
102955550,12910024,0,S,169000,100
103011080,12948835,0,B,168900,400
103011100,12948864,0,S,168900,500
103011100,12948866,0,S,168900,500
103011100,12948867,0,S,168900,300
103013280,12953895,0,B,168900,100
103013280,12953906,0,S,168900,300
103013280,12953908,0,S,168900,200
103013280,12953909,0,S,168900,100
103013280,12953910,0,S,168900,500
103013290,12953929,0,S,168900,100
103013520,12954633,0,B,168900,100
103013540,12954683,0,B,168900,100
103013690,12955049,0,B,168900,100
103016600,12963725,0,S,168900,100
103018690,12968474,0,S,168900,100
103018700,12968484,0,S,168900,100
103021450,12974264,0,S,168900,200
103025040,12980788,0,S,168800,300
103025560,12982162,0,S,168900,100
103028850,12988177,0,S,168800,300
103028960,12988336,0,S,168800,800
103028970,12988359,0,S,168900,100
103029010,12988407,0,S,168800,300
103029080,12988684,0,S,168800,200
103031750,12993947,0,S,168800,600
103036290,13003616,0,S,168900,600
103036420,13003971,0,S,168800,1700
103037700,13006999,0,B,168700,100
103038300,13008104,0,S,168800,200
103040680,13013566,0,S,168800,200
103040680,13013569,0,S,167100,100
103040810,13013807,0,B,168800,100
103040810,13013832,0,B,168800,300
103042580,13017298,0,S,168700,2300
103043570,13019152,0,S,168700,100
103043640,13019296,0,B,168800,100
103043640,13019298,0,B,168700,100
103043650,13019324,0,B,168700,100
103043650,13019330,0,B,168700,100
103043650,13019333,0,B,168700,100
103043650,13019337,0,B,168700,100
103043680,13019378,0,B,168700,300
103043690,13019380,0,B,168800,100
103043700,13019401,0,B,168900,200
103043710,13019409,0,S,168800,100
103043710,13019411,0,S,168800,100
103043710,13019414,0,B,168700,100
103043710,13019415,0,B,168700,400
103043710,13019422,0,B,168700,100
103043720,13019432,0,B,168700,100
103043720,13019433,0,B,168700,100
103043720,13019434,0,B,168700,100
103043730,13019436,0,B,168700,100
103043730,13019437,0,B,168700,100
103043730,13019440,0,B,168700,100
103043740,13019454,0,B,168700,200
103043770,13019512,0,B,168800,100
103043770,13019520,0,B,168800,100
103043790,13019540,0,B,168700,100
103043820,13019604,0,B,168900,100
103043820,13019612,0,B,168900,100
103043820,13019615,0,B,168700,100
103043820,13019616,0,B,168700,100
103043830,13019617,0,B,168700,100
103043830,13019619,0,B,168700,100
103043850,13019647,0,B,168900,100
103043850,13019649,0,B,168900,100
103043930,13019779,0,B,168900,100
103043930,13019781,0,B,168700,800
103043930,13019782,0,B,168700,100
103045920,13023619,0,B,168900,1000
103045920,13023623,0,S,168900,300
103045920,13023625,0,S,168900,100
103045920,13023627,0,S,168900,100
103045920,13023629,0,S,168900,500
103045920,13023631,0,S,168900,100
103045930,13023632,0,S,168900,100
103046560,13025037,0,S,168900,100
103046570,13025053,0,S,169000,200
103050010,13031374,0,B,168700,100
103050100,13031517,0,B,168700,200
103050160,13031651,0,B,168700,100
103050250,13031814,0,B,168700,100
103050250,13031817,0,B,168700,100
103050250,13031818,0,B,168700,300
103050580,13032369,0,B,168700,100
103052890,13036687,0,B,167600,1000
103100760,13052526,0,B,168600,100
103103680,13059921,0,S,168900,300
103108600,13071651,0,B,168900,100
103108870,13072127,0,S,169100,100
103108870,13072128,0,S,169100,100
103115530,13086683,0,S,168900,200
103117730,13090983,0,B,168900,4300
103118840,13093241,1,B,207400,100
103119600,13094617,0,S,169100,100
103128230,13110871,0,B,169100,100
103131010,13116227,0,S,168900,3600
103131010,13116232,0,S,168900,100
103131010,13116237,0,S,168900,100
103133910,13121724,0,B,168800,200
103133910,13121725,0,B,168800,100
103133950,13121781,0,B,168800,1600
103136610,13126572,0,B,169000,100
103148040,13146284,0,S,169000,600
103204030,13174859,0,B,168800,100
103205480,13177664,0,B,168900,100
103210300,13187139,0,S,168900,100
103223500,13210438,0,B,168500,100
103226080,13215369,0,S,169000,200
103229370,13221640,0,B,169000,100
103232580,13230603,0,B,169000,100
103232580,13230608,0,B,169000,100
103232630,13230773,0,B,169100,100
103232690,13230930,0,B,168900,100
103232690,13230931,0,B,168900,100
103232690,13230932,0,B,168900,100
103232700,13230935,0,B,168900,100
103232730,13231034,0,B,168900,1000
103232790,13231253,0,B,169000,100
103232800,13231286,0,B,169000,100
103232810,13231321,0,B,169000,100
103232810,13231337,0,B,169000,100
103232810,13231339,0,B,169000,300
103232810,13231350,0,B,169000,100
103232820,13231355,0,B,169000,100
103232820,13231367,0,B,169000,100
103232830,13231374,0,B,169000,100
103232830,13231377,0,B,169000,100
103232830,13231382,0,B,169000,100
103232830,13231384,0,B,169000,100
103232830,13231386,0,B,169000,100
103232830,13231391,0,B,169000,100
103232830,13231393,0,B,169000,100
103232830,13231395,0,B,169000,100
103232830,13231397,0,B,169000,300
103232830,13231400,0,B,169000,100
103232840,13231415,0,B,169000,100
103232860,13231450,0,B,169000,300
103232860,13231472,0,B,169000,100
103232870,13231484,0,B,169100,200
103232880,13231493,0,B,169000,100
103232900,13231511,0,B,169000,300
103232910,13231532,0,B,169000,100
103232910,13231533,0,B,169000,200
103232920,13231560,0,B,169000,100
103232930,13231567,0,B,169000,100
103232940,13231588,0,B,169000,100
103232940,13231598,0,B,169000,100
103232940,13231599,0,B,169000,100
103232950,13231608,0,B,169000,100
103232960,13231622,0,B,169000,100
103233090,13231925,0,B,169000,400
103233090,13231927,0,B,169100,100
103233220,13232407,0,B,169000,500
103233290,13232619,0,B,169000,100
103234560,13237333,0,B,169100,300
103234570,13237368,0,B,169100,100
103234570,13237383,0,S,169100,400
103234590,13237427,0,S,169000,200
103235560,13239468,0,B,169000,100
103235560,13239478,0,S,169200,100
103235900,13239940,0,B,169000,100
103237210,13243162,0,B,168900,1000
103237840,13244540,0,B,169000,600
103241790,13252250,0,B,169000,600
103247360,13263063,0,B,168700,500
103248820,13265856,0,B,168600,400
103253380,13274324,0,B,169200,100
103253380,13274326,0,B,169200,100
103253380,13274336,0,S,169200,100
103300680,13288913,0,S,169200,300
103300960,13289738,0,B,169200,100
103303310,13295602,0,B,169300,100
103312310,13315616,0,S,169300,100
103312310,13315618,0,S,169300,100
103312440,13316159,0,S,169200,100
103313250,13317637,0,S,169200,500
103331980,13351006,0,B,169100,3400
103332410,13351828,0,B,169000,1000
103335100,13356697,0,B,169200,300
103335150,13356805,0,B,169200,100
103335160,13356825,0,B,169200,100
103335510,13357674,0,B,169200,500
103335530,13357701,0,B,169200,200
103335600,13357846,0,B,169200,100
103335600,13357849,0,B,169200,100
103335600,13357850,0,B,169200,400
103335670,13357987,0,B,169300,100
103337000,13360617,0,B,169200,100
103337450,13361744,0,B,169200,600
103337590,13361918,0,B,169300,100
103337630,13361976,0,B,169300,100
103337630,13361981,0,S,169300,100
103337670,13362021,0,B,169300,100
103337670,13362026,0,B,169300,200
103338900,13363862,0,B,169200,100
103340630,13367099,0,B,169300,100
103345100,13375063,0,B,169300,300
103348150,13379961,0,B,169300,400
103348160,13379972,0,S,169400,100
103348160,13379978,0,S,169400,100
103348290,13380211,0,B,169400,200
103357600,13398229,0,B,169200,100
103401400,13404639,0,B,169400,2000
103401450,13404700,0,B,169500,1600
103401520,13404847,0,S,169500,200
103404570,13411044,0,B,169400,200
103409100,13420903,0,S,169500,300
103418100,13442168,0,B,169500,300
103424010,13453904,0,B,169200,100
103424120,13454134,0,B,169200,200
103424170,13454218,0,B,169200,100
103424250,13454379,0,B,169200,100
103424250,13454380,0,B,169200,100
103424250,13454381,0,B,169200,300
103424580,13455134,0,B,169200,100
103427190,13459290,0,B,169500,100
103427560,13460276,0,S,169700,200
103428080,13461293,0,B,169600,100
103432760,13469685,0,B,169200,100
103433840,13471675,0,B,138200,100
103434520,13472810,0,S,169400,200
103443400,13487666,0,B,169500,100
103444180,13489077,0,B,169500,100
103447250,13494249,0,B,169300,400
103447400,13494479,0,B,169400,2000
103447470,13494582,0,B,169500,100
103447490,13494615,0,B,169500,100
103449690,13498610,0,B,169500,100
103449700,13498620,0,S,169700,100
103449700,13498621,0,S,169700,100
103449710,13498630,0,B,169500,100
103449710,13498631,0,B,169500,100
103449730,13498696,0,B,169500,100
103450100,13499237,0,B,169500,100
103450100,13499238,0,B,169500,100
103450250,13499464,0,B,169500,200
103450400,13499683,0,B,169500,200
103450580,13499933,0,B,169500,100
103451010,13500403,0,B,169500,100
103451130,13500657,0,B,169500,200
103451170,13500712,0,B,169500,100
103451250,13500818,0,B,169500,100
103451250,13500819,0,B,169500,100
103451250,13500820,0,B,169500,300
103451580,13501419,0,S,169900,200
103451590,13501442,0,B,169500,600
103454490,13505948,0,S,169500,200
103454500,13505967,0,S,169500,300
103454500,13505975,0,S,169800,100
103454500,13505976,0,S,169800,100
103454530,13506003,0,S,169800,100
103454530,13506005,0,S,169800,100
103458270,13512002,0,B,169800,200
103458280,13512011,0,S,169800,400
103504500,13523504,0,B,169600,100
103504520,13523566,0,B,169600,200
103504520,13523569,0,B,169600,100
103504520,13523571,0,B,169600,100
103504520,13523574,0,B,169600,100
103504530,13523577,0,B,169600,200
103504530,13523578,0,B,169600,100
103504530,13523579,0,S,169700,200
103507930,13530493,0,S,170500,5000
103510180,13536319,0,B,169800,100
