时间,交易所委托号,委托类型,委托代码,委托价格,委托数量
94512090,522041,D,S,406300,400
94513010,1925700,A,B,396300,300
94515430,1929080,A,B,396200,200
94516040,1929877,A,B,396300,200
94516150,1930053,A,B,395000,900
94517020,1931004,A,B,396400,200
94517020,1931005,A,B,396400,200
94517140,1931144,A,B,396500,2137
94517400,1931406,A,B,396400,452
94517470,1931505,A,B,396100,200
94519470,1934325,A,B,396600,200
94519990,1934915,A,B,396700,500
94519990,1934916,A,B,396700,200
94519990,1934919,A,B,396700,300
94520020,1934929,A,B,396700,479
94520100,1935009,A,B,393000,500
94520140,1935059,A,B,395500,200
94520190,1931144,D,B,396500,2137
94520190,1935138,A,B,396800,2054
94520620,1935543,A,B,395000,240
94520660,1935583,A,B,397200,377
94520660,1935584,A,B,397200,200
94520660,1935585,A,B,397200,200
94520660,1935590,A,B,397200,467
94520660,1935591,A,B,397200,218
94520680,1935603,A,B,397200,1580
94520680,1935617,A,B,397200,200
94520690,1935631,A,B,397200,1229
94520880,1935823,A,S,398700,200
94520880,1935826,A,B,397200,400
94520880,1935827,A,S,398700,200
94520880,1935829,A,S,398700,200
94520880,1935832,A,B,397200,300
94520880,1935826,D,B,397200,400
94520880,1923099,D,B,396200,2351
94520880,1923110,D,B,396200,1600
94520900,1935864,A,B,397200,412
94520900,1935865,A,B,397200,310
94521220,1935591,D,B,397200,218
94521240,1935583,D,B,397200,377
94521240,1935585,D,B,397200,200
94521330,1935590,D,B,397200,467
94521390,1935832,D,B,397200,300
94521390,1935584,D,B,397200,200
94521450,1935138,D,B,396800,2054
94521690,1935865,D,B,397200,310
94522540,1922515,D,S,398800,310
94522590,1922557,D,S,399000,929
94522590,1922558,D,S,399200,1548
94522590,1937808,A,B,397500,200
94522640,1935864,D,B,397200,412
94522770,1931406,D,B,396400,452
94522790,1938035,A,B,397500,200
94522850,1938089,A,B,397500,200
94522970,1938249,A,S,399900,1548
94523010,1938279,A,S,399700,929
94523010,1938280,A,S,399500,310
94525390,1935823,D,S,398700,200
94525390,1935827,D,S,398700,200
94525390,1935829,D,S,398700,200
94525830,1941410,A,B,395100,1000
94526020,1941604,A,B,390100,200
94526160,1941770,A,B,392100,2000
94526160,1935603,D,B,397200,1580
94526180,1935631,D,B,397200,1229
94527090,1931005,D,B,396400,200
94527090,1931004,D,B,396400,200
94528390,1944066,A,B,396400,1000
94528390,1944069,A,S,398800,200
94528390,1944070,A,S,398800,200
94528390,1944072,A,S,398800,200
94528480,1944180,A,S,398700,200
94528580,1938279,D,S,399700,929
94528610,1938249,D,S,399900,1548
94528610,1938280,D,S,399500,310
94529070,1944851,A,S,400200,310
94529070,1944852,A,S,400400,929
94529070,1944853,A,S,400600,1548
94529890,1945811,A,B,390000,400
94531440,1944069,D,S,398800,200
94531440,1944070,D,S,398800,200
94531440,1944072,D,S,398800,200
94531460,1947841,A,B,393500,342
94531620,1944852,D,S,400400,929
94531620,1948036,A,S,399500,1865
94531660,1944851,D,S,400200,310
94532350,1948938,A,S,399600,310
94532390,1948998,A,S,399800,929
94533110,1925700,D,B,396300,300
94533410,1950391,A,B,398000,207
94534600,1907284,D,B,395100,1548
94534640,1907495,D,B,395500,310
94534640,1907554,D,B,395300,929
94536250,1955527,A,B,393300,1000
94536500,1955951,A,B,396300,929
94536660,1956195,A,B,396500,310
94536660,1956198,A,B,396100,1548
94537010,1956707,A,B,395800,200
94541980,1964146,A,B,397600,566
94543140,1965562,A,B,395000,200
94543200,1965645,A,B,397500,1500
94551690,1974998,A,B,393900,200
94552360,1975846,A,S,400600,1100
94552550,1944180,D,S,398700,200
94553860,1977453,A,B,397200,300
94554070,1977701,A,B,397300,1842
94554760,1978427,A,B,397200,200
94557490,1981655,A,B,397200,200
94558040,1982468,A,B,396400,200
94559630,1984278,A,B,396500,10000
94559840,1984482,A,B,397200,1007
94600810,1985686,A,B,398200,1000
94601430,1986432,A,B,395000,200
94602400,1846813,D,S,398900,360
94602420,1987641,A,B,398300,200
94602500,1987754,A,B,398300,200
94602500,1987757,A,B,398300,200
94602500,1987778,A,B,398300,200
94603750,1989531,A,B,398300,450
94604120,1990054,A,B,398400,800
94604280,1990314,A,B,397000,200
94604490,1990584,A,B,395100,2800
94604520,1948938,D,S,399600,310
94604520,1956195,D,B,396500,310
94604520,1956198,D,B,396100,1548
94604520,1955951,D,B,396300,929
94604520,1948998,D,S,399800,929
94604760,1990978,A,S,399200,200
94604970,1991244,A,S,400800,310
94605000,1991303,A,S,401000,929
94606120,1989531,D,B,398300,450
94606340,1993382,A,B,397500,310
94606400,1993457,A,B,397300,929
94606400,1993458,A,B,397100,1548
94609780,1998507,A,B,397000,1500
94609930,1998717,A,S,399400,200
94610070,1068498,D,B,392000,240
94610410,1999505,A,S,399300,400
94610510,1999657,A,S,399400,201
94610670,1999839,A,S,399200,200
94612810,2002658,A,B,396800,500
94613480,500831,D,S,406600,3236
94614040,1982468,D,B,396400,200
94614160,2004233,A,B,397200,200
94616080,1981655,D,B,397200,200
94617410,1987641,D,B,398300,200
94617520,1987757,D,B,398300,200
94617520,1987754,D,B,398300,200
94617530,2008590,A,B,398500,200
94617590,2008640,A,B,398500,200
94617700,2008846,A,S,399200,3236
94617910,2009098,A,B,398500,200
94618460,2010060,A,B,398500,207
94618970,1990054,D,B,398400,800
94619210,2011273,A,B,398600,800
94619430,1987778,D,B,398300,200
94619480,2011704,A,S,399100,200
94619500,2011740,A,B,398700,200
94619690,1991303,D,S,401000,929
94619710,1991244,D,S,400800,310
94619760,2012157,A,S,401600,200
94620140,2012679,A,S,400100,310
94620180,2012743,A,S,400300,929
94622450,2016110,A,S,399000,2166
94623510,2017498,A,S,398700,200
94623700,2016110,D,S,399000,2166
94628410,1975846,D,S,400600,1100
94636690,2033221,A,B,397000,200
94637340,2033887,A,B,395000,1000
94637520,1977701,D,B,397300,1842
94638770,2035424,A,S,399900,1100
94638930,2035581,A,S,398600,200
94639450,2036131,A,B,397600,2569
94641130,2010060,D,B,398500,207
94641150,1950391,D,B,398000,207
94643590,1993457,D,B,397300,929
94643630,1993458,D,B,397100,1548
94643630,1993382,D,B,397500,310
94645380,2042579,A,B,396400,1548
94645410,2042617,A,B,396800,310
94645620,2042825,A,B,396600,929
94646280,2043517,A,B,397200,300
94647550,2017498,D,S,398700,200
94648380,2045829,A,B,398600,110
94649380,2011704,D,S,399100,200
94652390,2050399,A,S,399100,200
94655740,2054278,A,S,398800,200
94656290,2054825,A,S,398800,200
94656660,2055214,A,S,398700,2000
94656880,2055453,A,S,398600,90
94656880,2055454,A,S,398600,200
94656900,2055465,A,S,398600,200
94656910,2055475,A,S,398600,200
94656910,2055477,A,S,398600,200
94656930,2055494,A,S,398600,110
94658400,1999505,D,S,399300,100
94658500,2012743,D,S,400300,929
94658550,1944853,D,S,400600,1548
94658550,2012679,D,S,400100,310
94658980,2057891,A,S,399500,310
94659020,2057919,A,S,399700,929
94659020,2057921,A,S,399900,1548
94659390,2055453,D,S,398600,90
94659390,2055454,D,S,398600,200
94659400,2055465,D,S,398600,200
94659420,2055475,D,S,398600,200
94700360,2055477,D,S,398600,200
94700460,2008846,D,S,399200,3236
94707430,2068517,A,S,398500,1700
94707430,2068519,A,S,398500,600
94707430,2068522,A,S,398500,200
94708720,1929877,D,B,396300,200
94708910,2055214,D,S,398700,2000
94709310,2070859,A,S,399300,1000
94709550,2071237,A,S,398200,640
94710740,2054278,D,S,398800,200
94711300,2054825,D,S,398800,200
94711740,2074127,A,S,397900,200
94712310,2074734,A,S,397900,200
94720800,2084361,A,B,397700,300
94720870,2084424,A,B,398000,200
94725030,1984482,D,B,397200,1007
94726740,1998507,D,B,397000,1500
94734250,2099168,A,B,391000,200
94738990,2084424,D,B,398000,200
94744160,2108942,A,B,398000,1257
94746640,2111426,A,B,397700,2000
94747910,2055494,D,S,398600,110
94748660,2113397,A,B,398200,10
94754700,2120799,A,B,397800,524
94756840,2113397,D,B,398200,10
94759480,2126457,A,B,398000,200
94802410,2130431,A,B,398000,200
94802460,2130545,A,B,398000,200
94802460,2130547,A,B,398000,200
94802980,2131325,A,S,398000,102
94803000,2131357,A,S,398000,891
94803710,2132474,A,S,398000,991
94803730,2132489,A,S,398000,991
94806140,2135850,A,B,397800,400
94806230,2135972,A,B,397800,200
94822490,2154726,A,B,397500,500
94829130,895973,D,S,405000,500
94830650,2162961,A,B,397200,1000
94832820,2165520,A,B,398000,2276
94834530,2167390,A,S,400000,500
94834760,2135850,D,B,397800,400
94834760,2167672,A,B,398100,200
94834800,2135972,D,B,397800,200
94834920,2167812,A,B,398100,200
94835020,2167891,A,B,398100,400
94841030,2174323,A,B,398100,200
94841120,2174411,A,B,397600,300
94842110,2068517,D,S,398500,1400
94842120,2068519,D,S,398500,600
94842120,2068522,D,S,398500,200
94842420,2175830,A,S,399000,700
94849190,2182710,A,S,398800,400
94849440,2182966,A,S,398700,700
94850710,2184517,A,B,398500,5000
94850930,2167672,D,B,398100,200
94850950,2167812,D,B,398100,200
94851000,2167891,D,B,398100,400
94851260,2185194,A,B,398700,100
94852410,2050399,D,S,399100,200
94852570,2042617,D,B,396800,310
94852610,2042579,D,B,396400,1548
94852610,2042825,D,B,396600,929
94853560,2120799,D,B,397800,440
94854280,2188111,A,B,397200,929
94854370,2188169,A,B,397000,1548
94854530,2188308,A,B,397400,310
94855730,2189471,A,B,397500,500
94858280,1978427,D,B,397200,200
94900550,1929080,D,B,396200,200
94903740,2197571,A,B,394800,500
94907420,2201266,A,B,398800,346
94913570,2207831,A,S,398800,185
94913910,2036131,D,B,397600,2569
94914310,1250224,D,B,388800,5000
94918120,2212068,A,B,398800,15
94936030,2229790,A,B,398800,200
94936050,2229791,A,B,398800,200
94939210,2232733,A,S,398800,294
94940100,1948036,D,S,399500,1865
94940660,2234097,A,B,398700,600
94943840,1984278,D,B,396500,10000
94946330,2239753,A,B,397600,1000
95000770,1292007,D,S,405500,10412
95002920,2257127,A,S,398700,300
95002920,2257129,A,S,398700,600
95002920,2257130,A,S,398700,400
95002920,2257137,A,S,398700,200
95002960,2257204,A,S,398700,300
95003000,2257334,A,S,398700,200
95003140,2257665,A,S,398700,200
95004980,2262364,A,S,398500,400
95005140,2257129,D,S,398700,600
95005140,2257130,D,S,398700,400
95005140,2257127,D,S,398700,300
95005140,2262623,A,S,398500,500
95005140,2262626,A,S,398500,200
95005140,2262679,A,S,398500,400
95005140,2262694,A,S,398500,400
95005180,2262909,A,S,398400,400
95005280,2263087,A,S,398500,200
95005340,2262626,D,S,398500,200
95005420,2257137,D,S,398700,200
95005420,2263438,A,S,398400,200
95005470,2257204,D,S,398700,300
95005780,2264025,A,B,395800,300
95006150,2264616,A,B,398200,600
95009480,2270213,A,B,398200,200
95009720,2262364,D,S,398500,400
95009830,2270687,A,B,398300,200
95009910,2270870,A,B,398400,400
95009910,2270873,A,B,398400,600
95010380,2262623,D,S,398500,500
95010760,2272231,A,B,398500,1000
95010910,2175830,D,S,399000,200
95011880,2273868,A,B,398800,606
95012470,2033887,D,B,395000,1000
95018960,2283139,A,S,404400,10412
95019470,1931505,D,B,396100,200
95021170,2264616,D,B,398200,200
95021890,2286633,A,B,398500,400
95021890,2286637,A,B,398500,200
95021890,2286644,A,B,398500,200
95024420,2270213,D,B,398200,200
95024960,2270873,D,B,398400,600
95024980,2270870,D,B,398400,400
95026830,2292047,A,B,398900,200
95026950,2272231,D,B,398500,1000
95028410,2273868,D,B,398800,319
95028940,2286633,D,B,398500,400
95028940,2286637,D,B,398500,200
95028950,2286644,D,B,398500,200
95030360,613238,D,S,402100,1372
95032330,2298097,A,B,399000,300
95034040,2300077,A,B,397000,4855
95039980,2306612,A,B,398800,1000
95040620,2188308,D,B,397400,310
95040660,2188111,D,B,397200,929
95040660,2188169,D,B,397000,1548
95041550,2308137,A,B,399000,400
95042530,2309013,A,B,398100,310
95042560,2309038,A,B,397700,1548
95042560,2309039,A,B,397900,929
95042800,2309345,A,B,399100,200
95042800,2309348,A,B,399100,200
95048300,2292047,D,B,398900,200
95048440,1998717,D,S,399400,200
95048820,2315390,A,B,399300,800
95049390,2316043,A,B,399400,299
95049600,2057891,D,S,399500,310
95049640,2057919,D,S,399700,929
95049640,2057921,D,S,399900,1548
95050050,2316731,A,S,400800,310
95050090,2316767,A,S,401200,1548
95050090,2316768,A,S,401000,929
95051700,2306612,D,B,398800,1000
95051880,2316043,D,B,399400,299
95052580,2319933,A,B,399300,200
95052630,2319987,A,B,399200,400
95054670,2322270,A,B,399500,500
95055720,2323215,A,B,399300,443
95056560,2308137,D,B,399000,400
95057640,2309345,D,B,399100,200
95059110,2326683,A,B,399500,1000
95059770,2319987,D,B,399200,400
95101250,1944066,D,B,396400,1000
95101250,2329351,A,S,399800,200
95101300,2329406,A,S,400000,1390
95102310,2330481,A,B,393000,3907
95103030,2270687,D,B,398300,200
95104450,2333217,A,S,399700,1499
95105650,2334624,A,S,399500,1000
95105650,2334632,A,S,399500,430
95106060,2335011,A,S,399300,207
95106060,2335016,A,S,399300,2400
95106060,2335021,A,S,399300,400
95106160,2335138,A,S,399100,200
95106160,2335148,A,S,399300,219
95106280,2335299,A,S,399100,1600
95106280,2335302,A,S,399100,400
95106280,2335021,D,S,399300,400
95106380,2335356,A,S,399100,200
95106380,2335371,A,S,399000,400
95106380,2335376,A,S,399000,200
95106380,2335302,D,S,399100,400
95106970,2335138,D,S,399100,200
95107440,2333217,D,S,399700,1499
95107460,2334624,D,S,399500,1000
95107550,2309038,D,B,397700,1548
95107590,2316731,D,S,400800,310
95107590,2316767,D,S,401200,1548
95107590,2309039,D,B,397900,929
95107590,2309013,D,B,398100,310
95107590,2316768,D,S,401000,929
95107720,2335148,D,S,399300,219
95107990,2337074,A,S,398700,200
95107990,2337089,A,S,399800,700
95108080,2337156,A,S,400200,929
95108090,2337174,A,S,400400,1548
95108090,2337175,A,S,400000,310
95108170,2334632,D,S,399500,430
95108490,2337618,A,B,398200,200
95109300,2338559,A,B,396700,1548
95109360,2338609,A,B,397100,310
95109410,2338676,A,B,398200,400
95109490,2338748,A,B,396900,929
95110590,2339815,A,B,398300,400
95110720,2340000,A,B,398400,200
95110910,2340201,A,B,398500,400
95111100,2335371,D,S,399000,400
95111830,2340999,A,B,390000,200
95112290,2341461,A,S,403500,4000
95115060,2344204,A,B,398500,200
95116690,2043517,D,B,397200,300
95117610,1133891,D,B,390200,200
95122410,2351312,A,S,398600,1865
95123320,2352150,A,S,399000,200
95123500,2337618,D,B,398200,200
95123500,2352320,A,B,398500,400
95123560,2352384,A,B,398600,135
95123630,2352430,A,B,398600,200
95123640,2352440,A,B,398600,800
95123710,2352513,A,B,398700,200
95124040,2352789,A,B,398800,200
95124450,2338676,D,B,398200,400
95125540,2338748,D,B,396900,929
95125570,2338559,D,B,396700,1548
95125570,2338609,D,B,397100,310
95125750,2339815,D,B,398300,400
95125750,2340000,D,B,398400,200
95125820,2354511,A,B,398900,200
95125850,2354533,A,B,398900,200
95125880,2352430,D,B,398600,200
95125920,2340201,D,B,398500,400
95126080,2354784,A,B,399000,600
95126180,2354903,A,B,398900,600
95126180,2354905,A,B,398900,200
95126180,2354906,A,B,398900,400
95126180,2354911,A,B,398900,400
95126270,2355015,A,B,398900,200
95126500,2355228,A,B,399100,800
95126500,2355229,A,B,399100,700
95126510,2355233,A,B,399100,700
95126890,2335016,D,S,399300,2400
95127020,2355651,A,B,399300,693
95127020,2355652,A,B,399300,700
95127020,2355659,A,B,399300,400
95127420,2356075,A,B,397900,310
95127440,2356145,A,B,397700,929
95127440,2356146,A,B,397500,1548
95135070,2364146,A,S,399800,913
95138580,2352320,D,B,398500,400
95138600,2352384,D,B,398600,135
95138720,2352513,D,B,398700,200
95139050,2352789,D,B,398800,200
95140870,2354533,D,B,398900,200
95141170,2354511,D,B,398900,200
95141190,2354903,D,B,398900,600
95141230,2355015,D,B,398900,200
95141260,2354905,D,B,398900,200
95141260,2354906,D,B,398900,400
95141290,2354911,D,B,398900,400
95144240,2373328,A,S,399700,1700
95144440,2373542,A,S,399600,1100
95144990,2355659,D,B,399300,208
95145030,2374096,A,S,399700,700
95145110,2374165,A,S,399300,200
95145220,2355229,D,B,399100,700
95145220,2355228,D,B,399100,800
95145220,2355233,D,B,399100,700
95149490,2378398,A,S,398800,100
95150300,2379127,A,B,394200,300
95153670,2381998,A,B,398600,200
95155150,2383478,A,S,399500,836
95158400,2386941,A,B,398800,100
95200880,2329351,D,S,399800,200
95201530,2390589,A,S,398800,100
95201570,1937808,D,B,397500,200
95201760,1938035,D,B,397500,200
95202600,2391695,A,B,398200,200
95202770,2391985,A,B,398200,200
95205160,2395112,A,S,399300,228
95205640,2364146,D,S,399800,913
95205710,1900840,D,S,402000,1000
95211330,2401957,A,S,398700,200
95217470,2408247,A,S,398700,242
95217650,2408472,A,S,398000,5924
95217660,2408513,A,S,398600,600
95218820,1476619,D,B,396100,4851
95219540,2337156,D,S,400200,929
95219560,2410299,A,S,398000,200
95219580,2337175,D,S,400000,310
95219580,2356145,D,B,397700,929
95219580,2337174,D,S,400400,1548
95219580,2356075,D,B,397900,310
95219580,2356146,D,B,397500,1548
95220030,2410709,A,S,399800,1548
95220060,2410736,A,S,399600,929
95220060,2410737,A,S,399400,310
95221350,2411965,A,B,396800,310
95221380,2411985,A,B,396400,1548
95221490,2412119,A,B,396600,929
95222960,2395112,D,S,399300,228
95228210,2417719,A,S,398000,1041
95233240,2408247,D,S,398700,242
95236200,2424622,A,B,395600,500
95240420,2427798,A,B,393000,248
95244270,2430873,A,B,397700,200
95244510,2431040,A,B,397700,500
95244520,2431045,A,B,397700,600
95244520,2431046,A,B,397700,900
95244870,2431337,A,B,397800,200
95245020,2431470,A,B,397800,800
95245020,2431479,A,B,397800,200
95245020,2431481,A,B,397800,1400
95245020,2431483,A,B,397800,1000
95245140,2330481,D,B,393000,3907
95247600,2433524,A,B,397200,200
95255410,1934325,D,B,396600,200
95256720,2441176,A,B,397700,1250
95257630,2441888,A,B,397900,200
95259590,2430873,D,B,397700,200
95302860,2446273,A,B,397900,200
95302940,2446402,A,B,398000,135
95303180,2431045,D,B,397700,600
95303250,2446702,A,B,398100,600
95303330,2446768,A,B,398000,200
95303700,2431040,D,B,397700,500
95303700,2431046,D,B,397700,900
95303710,2447174,A,B,398200,200
95303770,2446273,D,B,397900,200
95303820,2446402,D,B,398000,135
95303850,2447310,A,B,398200,400
95303930,2431470,D,B,397800,9
95303930,2431481,D,B,397800,1400
95303930,2431479,D,B,397800,200
95303930,2431483,D,B,397800,1000
95304520,2447944,A,B,398300,600
95307500,2411985,D,B,396400,1548
95307530,2411965,D,B,396800,310
95307530,2412119,D,B,396600,929
95309350,2452390,A,B,397200,929
95309380,2452411,A,B,397400,310
95309380,2452412,A,B,397000,1548
95321630,2463358,A,B,398000,600
95327400,2239753,D,B,397600,1000
95327770,2468690,A,S,400000,18400
95337310,2477373,A,S,406500,1000
95338620,2478469,A,B,398300,300
95341880,2481311,A,B,396300,200
95350460,2488616,A,B,398600,118
95350680,2446702,D,B,398100,600
95352590,2410736,D,S,399600,929
95352620,2410709,D,S,399800,1548
95352620,2410737,D,S,399400,310
95353050,2490759,A,S,400100,310
95353070,2490776,A,S,400500,1548
95353070,2490777,A,S,400300,929
95353170,2490860,A,S,398700,700
95353170,2490862,A,S,398700,900
95355430,2492778,A,S,398600,82
95355430,2492781,A,S,398600,200
95355470,2492809,A,S,398600,200
95355470,2492810,A,S,398600,200
95355710,2493033,A,S,398500,300
95355710,2493035,A,S,398500,1200
95358360,2495215,A,S,398700,517
95358410,2495266,A,S,398200,62
95358600,2490777,D,S,400300,929
95358640,2490759,D,S,400100,310
95358640,2490776,D,S,400500,1548
95358690,2495512,A,S,398100,1300
95358690,2495513,A,S,398100,900
95359040,2495810,A,S,399400,310
95359070,2495834,A,S,399600,929
95359070,2495835,A,S,399800,1548
95359170,2492778,D,S,398600,82
95359240,2495991,A,S,398200,200
95401310,2498451,A,B,396000,1000
95401410,2492781,D,S,398600,200
95401410,2492809,D,S,398600,200
95401430,2498575,A,S,398000,100
95401430,2492810,D,S,398600,200
95404480,2495266,D,S,398200,62
95404620,2452411,D,B,397400,310
95404680,2452390,D,B,397200,929
95404680,2452412,D,B,397000,1548
95406450,2504576,A,B,396600,929
95406510,2504628,A,B,396400,1548
95406780,2504899,A,B,396800,310
95407400,2498575,D,S,398000,100
95407740,2505898,A,B,397700,200
95407740,2505899,A,B,397700,600
95410780,2508860,A,B,380000,200
95410940,2509025,A,B,397700,200
95410940,2509026,A,B,397800,500
95410960,2509044,A,B,397800,700
95411200,2509341,A,B,397900,400
95411440,2509579,A,B,398000,300
95411440,2509580,A,B,398000,900
95411660,2495512,D,S,398100,900
95411660,2495513,D,S,398100,900
95412010,2510108,A,B,398000,200
95421000,2518924,A,B,398000,200
95422900,2520850,A,B,396200,1000
95429120,2526622,A,B,398200,300
95429420,2505899,D,B,397700,600
95429520,2505898,D,B,397700,200
95429520,2509025,D,B,397700,200
95429520,2509026,D,B,397800,500
95429530,2509044,D,B,397800,700
95430690,2528047,A,B,398100,200
95431070,1811636,D,B,391800,201
95431740,2529114,A,B,398200,200
95434650,2531684,A,S,398500,315
95434850,2495215,D,S,398700,517
95437080,1289638,D,B,390100,500
95439940,2536222,A,B,398200,500
95441610,2537706,A,B,398200,687
95442610,2538507,A,B,392800,201
95443680,2539538,A,B,396300,1000
95443920,2493035,D,S,398500,1100
95445610,2540968,A,B,397600,2569
95451080,2545535,A,B,398300,400
95451410,2509341,D,B,397900,400
95452180,2546530,A,B,398400,200
95452420,2510108,D,B,398000,200
95452420,2509579,D,B,398000,2
95452420,2546814,A,B,398500,685
95452420,2509580,D,B,398000,900
95452480,2504899,D,B,396800,310
95452520,2504628,D,B,396400,1548
95452520,2504576,D,B,396600,929
95452550,2546955,A,B,398500,600
95453180,2490860,D,S,398700,100
95453180,2490862,D,S,398700,900
95453270,2547621,A,B,398700,800
95454270,2548601,A,B,397500,310
95454320,2547621,D,B,398700,800
95454370,2548717,A,B,397100,1548
95454420,2548753,A,B,397300,929
95455630,2495834,D,S,399600,929
95455690,2495810,D,S,399400,310
95455690,2495835,D,S,399800,1548
95455750,2549841,A,S,399200,200
95456120,2550202,A,S,400300,929
95456160,2550248,A,S,400100,310
95456160,2550249,A,S,400500,1548
95501750,2555101,A,B,398800,100
95501920,2555232,A,B,398800,200
95504300,2498451,D,B,396000,1000
95505030,2528047,D,B,398100,200
95506100,2545535,D,B,398300,400
95507220,2546530,D,B,398400,200
95507290,2561020,A,B,390200,500
95508960,2562902,A,B,398900,200
95509360,2546955,D,B,398500,600
95509380,2546814,D,B,398500,685
95516460,1945811,D,B,390000,400
95517900,2033221,D,B,397000,200
95519820,1938089,D,B,397500,200
95519840,2574069,A,B,398300,435
95520660,2575056,A,B,398000,200
95522400,2577348,A,B,399200,200
95522670,2577733,A,B,399300,800
95522670,2555101,D,B,398800,100
95522670,2555232,D,B,398800,200
95522970,2578053,A,B,398300,200
95523450,2578616,A,B,399400,600
95523990,2562902,D,B,398900,200
95524070,2579362,A,B,399400,200
95524140,2578616,D,B,399400,600
95524180,2579483,A,S,399400,120
95527150,2577733,D,B,399300,800
95527370,2582465,A,B,399400,80
95529250,2584331,A,B,398500,365
95530800,2586137,A,S,399500,374
95531840,2574069,D,B,398300,435
95532120,2300077,D,B,397000,4855
95532820,2588513,A,B,398500,435
95541780,2597689,A,B,399000,500
95544880,2600415,A,B,390000,500
95546720,2602096,A,B,398000,500
95548250,2603428,A,B,398300,300
95549830,2588513,D,B,398500,435
95550820,2605494,A,B,398300,435
95554170,2608643,A,B,399200,800
95554180,2608643,D,B,399200,800
95555610,2609943,A,B,399300,200
95556100,2610407,A,B,399300,800
95557060,2481311,D,B,396300,200
95558520,2548753,D,B,397300,929
95558570,2548601,D,B,397500,310
95558570,2548717,D,B,397100,1548
95600420,2614388,A,B,397900,1548
95600470,2610407,D,B,399300,227
95600490,2614458,A,B,398300,310
95600490,2614459,A,B,398100,929
95601870,2578053,D,B,398300,200
95602820,2616824,A,B,398600,200
95602820,2605494,D,B,398300,435
95604840,2618903,A,B,398400,435
95610920,2624566,A,B,399000,300
95611410,193950,D,B,393900,200
95612940,2626424,A,B,397700,3428
95619110,2631968,A,B,399000,1924
95619500,2632300,A,B,399100,200
95621700,2603428,D,B,398300,300
95623310,2635383,A,B,399100,800
95631100,2642277,A,B,399100,305
95631560,2642612,A,B,397000,10000
95642220,2651155,A,B,398000,200
95642480,2651315,A,S,399100,195
95643480,2652087,A,B,399100,5
95643480,2652088,A,B,399100,200
95643840,2616824,D,B,398600,200
95643940,2652417,A,B,399200,200
95643940,2652419,A,B,399200,200
95644130,2652598,A,B,399200,200
95644810,2653123,A,B,398400,200
95646380,2652087,D,B,399100,5
95646380,2652088,D,B,399100,200
95649820,2618903,D,B,398400,435
95650810,2657652,A,B,398600,435
95651440,2658168,A,B,399100,359
95701560,2666473,A,B,397100,1128
95701800,1990314,D,B,397000,200
95703800,2657652,D,B,398600,435
95704800,2670268,A,B,398300,435
95704940,2670421,A,S,399400,700
95708130,2674379,A,B,399200,200
95709880,2676009,A,S,399400,280
95711960,2337089,D,S,399800,700
95713240,2586137,D,S,399500,374
95713840,2653123,D,B,398400,200
95714310,2624566,D,B,399000,300
95714800,2680100,A,B,398200,200
95716830,2670268,D,B,398300,435
95717810,2682396,A,B,398500,435
95719560,2683921,A,B,398000,400
95720050,2684294,A,B,398600,226
95720300,2684471,A,B,399100,300
95726710,2689731,A,B,398500,341
95726830,2689804,A,B,398500,384
95726830,2680100,D,B,398200,200
95727800,2690498,A,B,398500,200
95739410,2699761,A,B,380000,1000
95740890,2690498,D,B,398500,200
95740890,2682396,D,B,398500,435
95741830,2701594,A,B,398200,635
95750420,2708747,A,B,399100,200
95752660,2710655,A,S,410000,500
95802700,2536222,D,B,398200,500
95819190,321375,D,S,408300,1100
95823140,2684471,D,B,399100,300
95824790,2738746,A,S,399300,700
95825170,2739070,A,S,399100,7
95827670,2739070,D,S,399100,7
95827940,2741551,A,S,399200,200
95828470,2741997,A,S,398900,563
95828480,2742010,A,S,399000,200
95828670,2742140,A,S,398800,300
95829230,2374096,D,S,399700,700
95830720,2743891,A,S,398700,532
95832150,2745203,A,S,398700,100
95832170,2745238,A,S,398700,200
95832600,2745656,A,S,399000,700
95835280,2676009,D,S,399400,280
95837600,2614458,D,B,398300,310
95837640,2614388,D,B,397900,1548
95837640,2614459,D,B,398100,929
95838670,2745656,D,S,399000,700
95839370,2751978,A,B,397300,929
95839450,2752043,A,B,397100,1548
95839850,2752369,A,B,397500,310
95842540,2754564,A,S,398500,42
95843450,2741997,D,S,398900,563
95843490,2550202,D,S,400300,929
95843540,2550248,D,S,400100,310
95843540,2550249,D,S,400500,1548
95843960,2755709,A,S,399700,929
95844000,2755729,A,S,399500,310
95844000,2755730,A,S,399900,1548
95847520,2433524,D,B,397200,200
95858430,2767144,A,B,397800,4020
95858820,2701594,D,B,398200,635
95859840,2768108,A,B,398500,158
95900250,2768605,A,S,406100,1000
95901810,2769833,A,B,397900,435
95913270,2768108,D,B,398500,158
95918120,2742140,D,S,398800,300
95918120,2742010,D,S,399000,200
95918120,2741551,D,S,399200,200
95919900,2784435,A,S,398500,1000
95920180,2745203,D,S,398700,100
95920200,2745238,D,S,398700,200
95920290,2784769,A,S,398500,100
95920320,2784782,A,S,398500,200
95925870,2789055,A,S,398500,255
95925940,2789129,A,S,398500,415
95932630,2743891,D,S,398700,232
95944820,2769833,D,B,397900,435
95945460,2789055,D,S,398500,255
95946740,2806070,A,S,399100,364
95946760,2806084,A,S,399100,200
95946990,2806310,A,S,399100,200
95946990,2806311,A,S,399100,242
95956920,2814084,A,S,398000,952
